"ID","Apple","Microsoft"
1,0,0
2,0.0340425531914894,0.0248618784530387
3,0.0447154471544715,0.0136239782016349
4,0.0443525248280989,0.00179856115107914
5,-0.042540110083148,-0.0267774699907664
6,-0.00620363324693861,-0.0226628895184136
7,-0.0451701621454683,-0.0136319376825706
8,-0.0103111331257147,-0.00101729399796541
9,0.0135618335959724,0.0305719921104536
10,-0.0424106666666666,-0.012987012987013
11,0.0371371079471137,0.0263901979264844
12,-0.0136892965419371,0.00841121495327103
13,0.0381878647973808,0.0124113475177305
14,-0.0184574803147281,-0.0245231607629428
15,0.00979108053092098,0
16,0.0350530370370371,0.0147329650092081
17,0.0209741605834548,0.0259067357512953
18,-0.0130227076767374,0.00258397932816537
19,0.0456788597347783,0.0166805671392827
20,-0.0348835694970367,-0.0101721439749609
21,-0.0399034226769275,-0.0281576830249397
22,0.0450346100731207,0.0227987421383648
23,-0.0458934826017217,-0.00872323552735924
24,0.0493684666133284,0.00158353127474268
25,0.0175851803922022,0
26,-0.0326877288135593,-0.0191082802547771
27,0.00361885631386809,0.0301158301158301
28,0.0482204345085489,0.0129573170731707
29,0.047045883485195,-0.032258064516129
30,-0.00329311988008762,-0.00394944707740916
31,0.0329087399714223,0.0147859922178988
32,-0.0420354366042789,-0.00469116497263487
33,0.0205851860049277,-0.0126682501979414
34,0.010718146807136,-0.00959232613908873
35,-0.0185589856028656,0.00398089171974522
36,0.0442176507936507,0.0225563909774436
37,0.0274655869177294,-0.0226449275362319
38,0,-0.0175115207373272
39,0.0372596509800268,0.0225225225225225
40,0.0492003777968317,0.0017905102954342
41,-0.0304182952093237,-0.0163785259326661
42,-0.0436506666666666,0.00990990990990991
43,0.0156248769531096,0.0124555160142349
44,-0.0131923571682502,-0.0162748643761302
45,0.011733862288766,0.0125
46,0.0157893480332357,0.00168350168350168
47,0.00131397651266984,-0.0223752151462995
48,0.00262135779816519,-0.00258843830888697
49,-0.0132802555444465,-0.00346320346320346
50,-0.00803221522234626,-0.00785340314136126
51,0.0373713371240135,-0.00880281690140845
52,-0.0287498365500195,-0.00792253521126761
53,0.00990091049897385,-0.00530973451327434
54,0.0229744927090296,0.0087719298245614
55,0.0483314189795291,-0.00706713780918728
56,0.0320232486244971,0.00527240773286467
57,0.0123776624948622,-0.00707964601769911
58,0.0215283552924887,0.00964066608238387
59,0.0190075925821238,-0.0052863436123348
60,0.00525199999999996,-0.0133928571428571
61,0.0235898397285902,-0.0026857654431513
62,0.0394087724137931,0.00534283170080142
63,-0.0160161136511981,-0.00089126559714795
64,-0.00748663127226973,-0.0072661217075386
65,-0.0119047272727273,-0.0100917431192661
66,0.00431031049345904,0.00183150183150183
67,-0.0294200172508756,-0.0253164556962025
68,-0.0119908905109489,0.0307692307692308
69,0.0181713689712568,-0.0116731517509728
70,0.0245327075290421,-0.0326530612244898
71,-0.0400973624339194,0.0229312063808574
72,0.0056334437769313,0.00337457817772778
73,-0.0201149480776868,-0.0253748558246828
74,-0.0419161797124349,0.00687285223367698
75,0.0187495056248517,-0.0252873563218391
76,0,0.0253623188405797
77,-0.0202697231557655,-0.00408163265306122
78,0.0388346488201215,0.0199095022624434
79,0.0127794543988103,-0.00272232304900181
80,0.0457321861985978,0.0107719928186715
81,-0.00280880848380973,-0.0302197802197802
82,-0.0379010612244898,0.0179856115107914
83,-0.00586538581547516,0.0141843971631206
84,0.00619155540637634,0.0202821869488536
85,0.0161294401663669,-0.0141110065851364
86,-0.0188681238874844,0.0178412132024978
87,-0.0460526267313024,-0.0163191296464189
88,-0.0270268020453615,0.00180995475113122
89,0.0231023029114816,-0.027906976744186
90,-0.0066448372093023,0.00830258302583026
91,-0.0168915620892231,0.00732600732600733
92,0.0420706883253206,0.0241286863270777
93,-0.0334449338150958,0.0106100795755968
94,-0.0266878921993776,-0.0297790585975024
95,0.0329673846153846,-0.0132450331125828
96,-0.0224721551993181,-0.00332225913621262
97,0.0121952552052696,0.00535331905781585
98,-0.0249993233336041,-0.0196506550218341
99,-0.0389614545454545,-0.0315315315315315
100,0.0131580369344613,-0.0287581699346405
101,-0.021277143322845,0.00933333333333333
102,0.0084392213497461,-0.00942126514131898
103,0.0042014117647059,-0.0273775216138329
104,0,0
105,0.0402929230769231,0.0103225806451613
106,-0.0419846055591322,0.0139949109414758
107,0.0113208727376005,-0.00383141762452107
108,-0.0377359606977302,0.0200945626477541
109,-0.00365021983070823,-0.0178359096313912
110,-0.018587001506379,0.00708382526564345
111,-0.0129869090909091,-0.0145530145530146
112,-0.0282134699148308,-0.0182002022244692
113,-0.0191695394258012,0.0341796875
114,0.00287338010300142,-0.0177514792899408
115,-0.023668442981744,0.0210420841683367
116,-0.0242429137925651,-0.025693730729702
117,-0.0216718309194959,0.0181634712411705
118,0.0443791589929015,0.00999000999000999
119,-0.018072480185785,0.0328502415458937
120,0.0285717333333333,-0.00638297872340425
121,-0.0294120876586941,-0.00966702470461869
122,0.0192309763313822,0.00321199143468951
123,0.0280376766529243,0.00743889479277365
124,-0.0375425447006046,-0.0257270693512304
125,0.0298009069776757,0.00666666666666667
126,-0.00332204651162792,-0.0192525481313703
127,0,0.0275330396475771
128,-0.00645119800220968,-0.00315789473684211
129,0.0266671943109985,0.00605293546429748
130,-0.0117646128719636,0.0205973223480947
131,-0.0210210230410593,-0.0242616033755274
132,0.0428134682265839,-0.00347222222222222
133,-0.0380949333333334,-0.00582072176949942
134,-0.00318450890506827,0.0160366552119129
135,0.0455925106382979,-0.0046029919447641
136,-0.0444444444444444,-0.0308422301304864
137,0.0159791360889239,-0.00338600451467269
138,-0.0208426767079265,-0.0125714285714286
139,-0.0222326982646875,0.0201567749160134
140,-0.0379486192767814,-0.0276774969915764
141,-0.0135988370274574,-0.0100111234705228
142,-0.00243398223622373,0.0168416792006412
143,-0.0110092650450216,0.00599600266489006
144,-0.045708942432199,-0.022865602895213
145,-0.0271568755168232,0.0139130434782608
146,-0.0325769870039598,-0.010989010989011
147,-0.00915505389386919,-0.0103626344714946
148,0.0279122213450196,0.0307073889881651
149,-0.00121514812842806,-0.00810073797485147
150,-0.0278544570976002,0.00929886346863469
151,0.0248214328963621,-0.00587723607003347
152,0.0306798398943938,0.0313781201413427
153,-0.031650883946385,0.00882597390938566
154,-0.0158729344729345,0.00943658088916395
155,-0.0246039219853145,-0.0235794879664917
156,-0.0426086993572782,-0.00571431428571429
157,-0.00656437579305252,-0.00864550407361659
158,0.0188918897961073,-0.0098952267201623
159,-0.0047453847705582,-0.00659156329817256
160,0.0381746792926111,0.0128688251666381
