time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-11-19T08:55:56.409Z,-29.6944,-176.6274,10,4.4,mb,,173,1.206,0.71,us,us7000fwr4,2021-12-09T04:45:58.040Z,"Kermadec Islands region",earthquake,8.6,2,0.202,8,reviewed,us,us
2021-11-19T08:07:45.232Z,-29.3136,-176.7149,10,4.7,mb,,130,1.054,1.05,us,us7000fwr1,2021-12-01T13:01:29.040Z,"Kermadec Islands region",earthquake,4.9,1.9,0.142,16,reviewed,us,us
2021-11-19T02:52:57.380Z,-18.1375,-176.3625,10,4.9,mb,,122,4.165,0.68,us,us7000fwqy,2021-12-01T05:06:37.040Z,"257 km WNW of Neiafu, Tonga",earthquake,10.3,1.9,0.145,17,reviewed,us,us
2021-11-18T21:33:44.346Z,-24.2979,-176.2713,32.88,4.1,mb,,144,5.159,0.4,us,us7000fwhq,2021-12-21T02:49:11.040Z,"south of the Fiji Islands",earthquake,11.8,5.8,0.262,4,reviewed,us,us
2021-11-18T20:59:43.531Z,-19.7614,-177.8408,480,4.4,mb,,123,4.377,0.99,us,us7000fv9p,2021-11-29T22:01:59.040Z,"Fiji region",earthquake,13.4,1.9,0.058,85,reviewed,us,us
2021-11-18T15:42:48.927Z,-22.6401,-174.4756,10,5.2,mb,,146,7.286,1.11,us,us7000fwhm,2021-12-15T23:12:57.040Z,"152 km SSE of ‘Ohonua, Tonga",earthquake,4.3,1.9,0.112,28,reviewed,us,us
2021-11-18T15:40:43.177Z,-18.234,-178.2579,485.81,4.7,mb,,76,3.544,0.6,us,us7000fwi2,2021-12-15T23:00:19.040Z,"257 km E of Levuka, Fiji",earthquake,9.7,7.2,0.099,33,reviewed,us,us
2021-11-18T11:15:06.285Z,-29.1042,-177.3698,81.05,4.6,mb,,86,0.506,0.69,us,us7000fwh8,2021-12-28T13:19:29.040Z,"Kermadec Islands, New Zealand",earthquake,10.8,5,0.105,27,reviewed,us,us
2021-11-18T09:35:17.917Z,-17.9259,-178.4435,555.37,4.3,mb,,114,3.342,1.1,us,us7000fv27,2021-12-15T13:55:17.040Z,"237 km E of Levuka, Fiji",earthquake,12.7,8.2,0.082,42,reviewed,us,us
2021-11-18T07:18:39.735Z,-20.8109,169.903,112.84,4.9,mb,,61,3.458,0.47,us,us7000fv1d,2021-12-12T13:30:25.040Z,"154 km SSE of Isangel, Vanuatu",earthquake,9.4,6.6,0.075,56,reviewed,us,us
2021-11-18T01:53:23.826Z,-28.2989,-176.4617,10,4.7,mb,,64,1.6,0.69,us,us7000fwh1,2021-12-13T05:07:51.040Z,"Kermadec Islands region",earthquake,10.3,1.8,0.142,15,reviewed,us,us
2021-11-17T18:40:57.506Z,-18.0153,-178.1808,564.05,4.1,mb,,182,3.596,0.5,us,us7000fw8e,2021-11-27T22:46:56.040Z,"265 km E of Levuka, Fiji",earthquake,19.7,12.2,0.158,11,reviewed,us,us
2021-11-17T16:11:55.188Z,-34.1182,-178.9669,10,4.6,mb,,169,4.922,1.03,us,us7000fw89,2021-11-24T05:47:17.040Z,"south of the Kermadec Islands",earthquake,11.4,1.9,0.141,15,reviewed,us,us
2021-11-17T14:22:06.644Z,-16.101,-176.2352,371.14,4.3,mb,,62,2.548,0.47,us,us7000fuuf,2021-12-16T09:25:51.040Z,"261 km W of Hihifo, Tonga",earthquake,10.2,6.6,0.083,42,reviewed,us,us
2021-11-17T08:28:40.977Z,-23.7635,179.4233,520.27,4.6,mb,,61,5.97,0.92,us,us7000fust,2021-12-15T13:43:03.040Z,"south of the Fiji Islands",earthquake,7.9,6.3,0.074,54,reviewed,us,us
2021-11-17T03:44:46.037Z,-20.0931,-177.1131,10,4.6,mb,,169,15.474,0.7,us,us7000fw7s,2021-12-13T04:14:35.040Z,"230 km WNW of Haveluloto, Tonga",earthquake,15.2,1.8,0.133,17,reviewed,us,us
2021-11-16T04:24:45.156Z,-22.7553,-179.5372,567.99,4.3,mb,,110,5.474,0.91,us,us7000fuh5,2021-12-21T01:07:35.040Z,"south of the Fiji Islands",earthquake,15.2,9.4,0.114,22,reviewed,us,us
2021-11-16T01:26:22.179Z,-15.3871,-177.8062,416.53,4.2,mb,,133,1.115,0.39,us,us7000fvi2,2021-12-02T01:00:42.040Z,"123 km SSE of Alo, Wallis and Futuna",earthquake,14.4,8.2,0.167,10,reviewed,us,us
2021-11-15T17:23:38.617Z,-17.4099,-173.9476,76.28,4.4,mb,,138,4.058,0.74,us,us7000fvhc,2021-12-23T15:02:03.040Z,"Tonga",earthquake,16.6,9.7,0.268,6,reviewed,us,us
2021-11-15T13:14:06.849Z,-18.3345,-177.6689,511.9,4.3,mb,,70,4.112,0.59,us,us7000fvh6,2021-11-21T20:37:32.040Z,"Fiji region",earthquake,12.8,7.9,0.097,30,reviewed,us,us
2021-11-15T09:37:43.638Z,-19.2721,-177.4619,559.44,4.1,mb,,123,4.518,0.73,us,us7000fvgz,2021-11-22T08:05:59.040Z,"Fiji region",earthquake,14.8,8.5,0.15,15,reviewed,us,us
2021-11-15T06:39:10.708Z,-18.0431,-177.847,633.19,4,mb,,117,3.723,0.72,us,us7000fvgk,2021-12-16T09:34:30.040Z,"Fiji region",earthquake,11.6,8.6,0.133,16,reviewed,us,us
2021-11-14T22:53:19.571Z,-21.0177,-178.4838,567.83,4.1,mb,,123,4.613,1.23,us,us7000fv7y,2021-12-01T05:03:11.040Z,"Fiji region",earthquake,13.8,7.5,0.139,14,reviewed,us,us
2021-11-14T19:13:07.507Z,-17.7055,-174.8467,227.32,4.6,mb,,86,4.618,0.54,us,us7000fu3i,2021-12-12T17:10:13.040Z,"138 km NW of Neiafu, Tonga",earthquake,10,6.6,0.041,185,reviewed,us,us
2021-11-14T18:22:41.697Z,-14.9475,-173.5045,10,4.2,mb,,81,1.962,1.07,us,us7000fv7l,2021-11-21T16:00:10.040Z,"115 km NNE of Hihifo, Tonga",earthquake,9.2,1.9,0.147,13,reviewed,us,us
2021-11-14T06:45:10.974Z,-30.7269,-178.5099,71.84,4,mb,,161,1.546,0.36,us,us7000fv6s,2021-12-11T07:58:35.040Z,"Kermadec Islands, New Zealand",earthquake,10.4,11.5,0.197,7,reviewed,us,us
2021-11-14T06:02:04.641Z,-15.4794,-175.5865,10,4.3,mb,,147,3.998,0.5,us,us7000fv6x,2021-12-10T12:53:07.040Z,"198 km WNW of Hihifo, Tonga",earthquake,11.4,1.9,0.178,17,reviewed,us,us
2021-11-14T05:56:55.584Z,-22.0909,-176.6936,10,4.3,mb,,149,6.565,0.45,us,us7000fv6r,2021-12-10T13:06:19.040Z,"185 km SW of Haveluloto, Tonga",earthquake,6.3,2,0.189,12,reviewed,us,us
2021-11-14T04:58:48.491Z,-22.0418,-177.6457,326.65,4.2,mb,,166,5.886,0.87,us,us7000fv74,2021-11-19T02:08:20.040Z,"270 km WSW of Haveluloto, Tonga",earthquake,12.2,8.8,0.132,18,reviewed,us,us
2021-11-14T04:27:51.216Z,-23.6945,-179.743,557.89,4.1,mb,,160,5.78,0.72,us,us7000fv6p,2021-11-19T01:44:52.040Z,"south of the Fiji Islands",earthquake,11.4,12,0.145,14,reviewed,us,us
2021-11-14T04:04:06.104Z,-14.4813,-176.6066,10,4.7,mb,,180,1.477,0.75,us,us7000ftye,2021-12-22T01:37:54.040Z,"140 km SSW of Mata-Utu, Wallis and Futuna",earthquake,14,1.9,0.114,24,reviewed,us,us
2021-11-14T01:40:41.253Z,-14.8557,-176.4512,10,4.6,mb,,126,1.706,0.98,us,us7000fv6g,2021-12-22T01:05:15.040Z,"176 km S of Mata-Utu, Wallis and Futuna",earthquake,9.2,1.9,0.116,24,reviewed,us,us
2021-11-14T00:18:13.091Z,-30.0985,-177.4814,35,4.8,mb,,74,0.917,0.88,us,us7000ftxe,2021-11-28T04:30:12.040Z,"Kermadec Islands, New Zealand",earthquake,8.8,1.9,0.099,31,reviewed,us,us
2021-11-13T23:27:06.844Z,-20.8555,-178.46,538.6,4.1,mb,,131,6.52,0.94,us,us7000fv59,2021-11-20T04:35:34.040Z,"Fiji region",earthquake,14.2,7.9,0.109,23,reviewed,us,us
2021-11-13T19:45:50.336Z,-23.5714,-179.7702,508.02,4.9,mb,,41,5.905,0.78,us,us7000ftvy,2021-11-28T03:06:52.040Z,"south of the Fiji Islands",earthquake,10.6,5.7,0.059,91,reviewed,us,us
2021-11-13T16:06:24.839Z,-15.9284,-173.0936,10,4.8,mb,,76,2.374,0.97,us,us7000ftue,2021-12-12T16:55:43.040Z,"75 km E of Hihifo, Tonga",earthquake,10.7,1.8,0.061,82,reviewed,us,us
2021-11-13T14:08:44.523Z,-14.7685,-176.1008,10,5.5,mww,,58,2.009,1.18,us,us7000ftu4,2022-01-14T18:59:06.262Z,"164 km S of Mata-Utu, Wallis and Futuna",earthquake,7.4,1.8,0.08,15,reviewed,us,us
2021-11-13T12:27:05.626Z,-15.3582,-175.8081,10,4.3,mb,,110,4.154,0.71,us,us7000fv50,2021-12-10T11:34:28.040Z,"225 km WNW of Hihifo, Tonga",earthquake,8.3,1.9,0.138,18,reviewed,us,us
2021-11-13T11:17:14.801Z,-15.0698,-176.0605,10,4.4,mb,,105,2.133,0.26,us,us7000fv54,2021-12-10T08:00:49.040Z,"198 km S of Mata-Utu, Wallis and Futuna",earthquake,9.5,1.7,0.241,10,reviewed,us,us
2021-11-13T10:19:30.004Z,-15.6231,-175.6912,10,4.5,mb,,106,4.147,0.48,us,us7000fv4x,2021-12-22T13:08:26.040Z,"206 km W of Hihifo, Tonga",earthquake,6.9,1.9,0.131,18,reviewed,us,us
2021-11-13T10:02:24.033Z,-19.5133,169.8023,33.86,4.5,mb,,101,4.043,0.55,us,us7000fv4y,2021-12-22T12:17:37.040Z,"54 km E of Isangel, Vanuatu",earthquake,6,6.8,0.135,17,reviewed,us,us
2021-11-13T03:18:55.446Z,-20.5952,-177.7323,505.24,4.9,mb,,36,4.889,1.15,us,us7000ftr1,2021-12-11T00:10:42.040Z,"269 km WNW of Haveluloto, Tonga",earthquake,9.8,5.5,0.025,509,reviewed,us,us
2021-11-12T17:19:17.468Z,-24.3036,-175.0484,10,4.9,mb,,76,5.565,0.77,us,us7000ftm9,2021-12-10T16:01:17.040Z,"south of Tonga",earthquake,10.9,1.8,0.095,36,reviewed,us,us
2021-11-12T15:19:11.964Z,-23.2497,-179.19,499.65,4.3,mb,,111,6.055,1.13,us,us7000ftj9,2021-12-12T16:14:39.040Z,"south of the Fiji Islands",earthquake,12.5,7.9,0.099,31,reviewed,us,us
2021-11-12T08:09:51.102Z,-20.466,-177.8604,531.75,4.1,mb,,137,4.717,0.54,us,us7000fuut,2021-11-25T06:28:39.040Z,"285 km WNW of Haveluloto, Tonga",earthquake,17.5,10.8,0.157,11,reviewed,us,us
2021-11-12T05:59:16.526Z,-24.5851,-179.8005,500.76,4.2,mb,,121,4.951,1.03,us,us7000ftgx,2021-11-24T15:24:10.040Z,"south of the Fiji Islands",earthquake,13.7,9,0.141,14,reviewed,us,us
2021-11-11T21:28:04.135Z,-16.3201,-177.2132,420.87,4.4,mb,,106,2.184,0.55,us,us7000fulz,2022-01-15T20:51:54.040Z,"242 km SSE of Alo, Wallis and Futuna",earthquake,13.2,5.8,0.11,24,reviewed,us,us
2021-11-11T19:15:45.879Z,-29.6109,-179.0854,324.66,4.2,mb,,62,1.074,0.81,us,us7000ftba,2022-01-15T20:51:50.040Z,"Kermadec Islands region",earthquake,14.1,6.3,0.136,15,reviewed,us,us
2021-11-11T06:35:31.154Z,-30.2694,-177.8796,35,5,mb,,135,1.004,0.45,us,us7000ft5a,2022-01-15T20:51:47.040Z,"Kermadec Islands, New Zealand",earthquake,10.2,2,0.109,34,reviewed,us,us
2021-11-11T06:10:03.846Z,-20.0385,-178.0011,425.47,4.2,mb,,129,4.377,0.87,us,us7000ft56,2022-01-15T20:51:47.040Z,"Fiji region",earthquake,10.8,5.9,0.102,27,reviewed,us,us
2021-11-11T02:54:57.686Z,-27.4928,-177.0328,177.88,4.4,mb,,114,1.928,0.97,us,us7000fulc,2022-01-15T20:51:53.040Z,"Kermadec Islands region",earthquake,12.3,5.8,0.22,6,reviewed,us,us
2021-11-11T01:46:13.610Z,-31.3534,-178.2121,39.3,4.5,mb,,173,2.099,0.71,us,us7000fulb,2022-01-15T20:51:53.040Z,"Kermadec Islands region",earthquake,11.5,11.7,0.191,8,reviewed,us,us
2021-11-10T21:13:44.588Z,-29.6982,-177.3015,33.99,4.6,mb,,191,0.692,0.73,us,us7000fud7,2022-01-15T20:51:53.040Z,"Kermadec Islands, New Zealand",earthquake,7.6,9.3,0.157,12,reviewed,us,us
2021-11-10T16:02:02.920Z,-19.7719,-173.5188,10,4.8,mb,,163,6.062,0.92,us,us7000fszy,2022-01-15T20:51:45.040Z,"87 km E of Pangai, Tonga",earthquake,13.3,1.9,0.122,23,reviewed,us,us
2021-11-10T01:27:17.386Z,-16.6523,176.9889,10,4.6,mb,,91,1.488,0.76,us,us7000fucd,2022-01-15T20:51:52.040Z,"117 km NNW of Lautoka, Fiji",earthquake,8.9,1.8,0.136,16,reviewed,us,us
2021-11-09T19:33:27.206Z,-18.1325,-178.0751,589.56,4.2,mb,,265,3.706,0.43,us,us7000ftls,2022-01-15T20:51:52.040Z,"276 km E of Levuka, Fiji",earthquake,22.1,18.4,0.136,18,reviewed,us,us
2021-11-09T13:06:02.131Z,-17.4026,-179.0452,579.39,4.1,mb,,126,2.789,0.87,us,us7000ftll,2022-01-15T20:51:52.040Z,"188 km ENE of Levuka, Fiji",earthquake,15.9,8.3,0.114,24,reviewed,us,us
2021-11-09T12:08:17.561Z,-18.253,-178.1405,553.92,4,mb,,117,3.657,0.49,us,us7000ftlh,2022-01-15T20:51:52.040Z,"269 km E of Levuka, Fiji",earthquake,11.1,6.3,0.122,18,reviewed,us,us
2021-11-09T11:03:52.577Z,-24.1297,179.9159,518.86,4.1,mb,,90,5.465,0.48,us,us7000fsnz,2022-01-15T20:51:42.040Z,"south of the Fiji Islands",earthquake,5,8,0.116,21,reviewed,us,us
2021-11-09T01:34:23.328Z,-17.4164,-178.5763,598.61,4.2,mb,,164,3.121,0.79,us,us7000ftl4,2022-01-15T20:51:51.040Z,"234 km ENE of Levuka, Fiji",earthquake,9.4,10.8,0.167,10,reviewed,us,us
2021-11-08T20:55:51.336Z,-22.3444,-179.2381,577.4,4.3,mb,,119,5.236,0.87,us,us7000ftkd,2022-01-15T20:51:51.040Z,"south of the Fiji Islands",earthquake,12.8,7.7,0.161,11,reviewed,us,us
2021-11-08T17:55:37.822Z,-17.9517,-174.3218,67.18,4.2,mb,,148,4.703,0.73,us,us7000ftkb,2022-01-15T20:51:51.040Z,"85 km NNW of Neiafu, Tonga",earthquake,15,8.2,0.2,7,reviewed,us,us
2021-11-08T16:02:49.666Z,-25.5762,-178.4347,331.59,4.5,mb,,127,3.699,0.64,us,us7000fsf0,2022-01-15T20:51:40.040Z,"south of the Fiji Islands",earthquake,9,5.3,0.057,90,reviewed,us,us
2021-11-08T13:30:41.579Z,-18.2813,-178.2663,604.48,4.2,mb,,77,3.543,0.5,us,us7000ftk7,2022-01-15T20:51:51.040Z,"256 km E of Levuka, Fiji",earthquake,6.2,9,0.11,23,reviewed,us,us
2021-11-08T06:28:01.741Z,-22.6282,-174.5784,10,4.2,mb,,138,7.258,0.63,us,us7000ftjq,2022-01-15T20:51:51.040Z,"148 km SSE of ‘Ohonua, Tonga",earthquake,10.8,1.9,0.176,9,reviewed,us,us
2021-11-08T03:08:59.579Z,-34.4068,-179.9433,61.26,4.2,mb,,145,3.453,1.18,us,us7000ftjj,2022-01-15T20:51:50.040Z,"south of the Kermadec Islands",earthquake,5.6,8.2,0.264,4,reviewed,us,us
2021-11-07T22:42:12.901Z,-20.9948,-178.4639,583.3,4.2,mb,,127,4.611,0.95,us,us7000ft9c,2022-01-15T20:51:49.040Z,"Fiji region",earthquake,14.8,8.2,0.118,20,reviewed,us,us
2021-11-07T15:23:08.999Z,-29.7756,179.7612,454.58,4.1,mb,,104,2.084,0.87,us,us7000fs82,2022-01-15T20:51:38.040Z,"Kermadec Islands region",earthquake,14.4,3,0.12,20,reviewed,us,us
2021-11-07T11:38:23.908Z,-17.0725,-173.6883,35,4.2,mb,,126,3.642,0.56,us,us7000ft95,2022-01-15T20:51:49.040Z,"124 km S of Hihifo, Tonga",earthquake,6.9,2,0.127,19,reviewed,us,us
2021-11-07T08:47:12.754Z,-30.3262,-177.8098,35,4.4,mb,,177,1.064,0.32,us,us7000ft93,2022-01-15T20:51:49.040Z,"Kermadec Islands, New Zealand",earthquake,14.3,2,0.12,21,reviewed,us,us
2021-11-07T07:45:52.748Z,-25.505,-179.9031,502.86,4.3,mb,,164,4.136,0.78,us,us7000ft91,2022-01-15T20:51:49.040Z,"south of the Fiji Islands",earthquake,13.5,8.9,0.107,27,reviewed,us,us
2021-11-07T03:39:33.960Z,-19.2796,-173.5095,10,5.4,mww,,53,5.591,1.19,us,us7000fs4v,2022-01-15T20:51:37.040Z,"85 km SE of Neiafu, Tonga",earthquake,10.1,1.8,0.08,15,reviewed,us,us
2021-11-06T22:52:22.593Z,-18.0494,-177.9088,601.32,4.3,mb,,117,3.726,0.93,us,us7000fs44,2022-01-15T20:51:37.040Z,"293 km E of Levuka, Fiji",earthquake,13.2,7.4,0.075,50,reviewed,us,us
2021-11-06T21:08:35.583Z,-34.091,-179.7818,35,4.4,mb,,145,3.796,0.82,us,us7000fs3t,2022-01-15T20:51:37.040Z,"south of the Kermadec Islands",earthquake,12.2,2,0.169,10,reviewed,us,us
2021-11-06T20:32:52.918Z,-24.3381,179.941,514.13,4.7,mb,,45,5.263,0.6,us,us7000fs3m,2022-01-15T20:51:37.040Z,"south of the Fiji Islands",earthquake,10.7,5.5,0.051,115,reviewed,us,us
2021-11-06T18:27:31.583Z,-19.2633,-177.3324,567.76,4,mb,,127,4.632,0.96,us,us7000ft7i,2022-01-15T20:51:48.040Z,"Fiji region",earthquake,9.7,7.9,0.111,26,reviewed,us,us
2021-11-06T13:03:05.654Z,-21.245,-174.0383,10,5.3,mb,,82,7.606,1.14,us,us7000frzy,2022-01-15T20:51:36.040Z,"95 km E of ‘Ohonua, Tonga",earthquake,9.4,1.8,0.033,302,reviewed,us,us
2021-11-06T09:57:23.319Z,-16.2424,-173.6219,73.37,4.6,mb,,142,2.922,0.3,us,us7000frz4,2022-01-15T20:51:36.040Z,"36 km SSE of Hihifo, Tonga",earthquake,15.2,9.7,0.123,24,reviewed,us,us
2021-11-06T08:55:15.278Z,-17.0021,-174.3703,218.79,4.4,mb,,129,3.96,0.83,us,us7000fryt,2022-01-15T20:51:36.040Z,"131 km SSW of Hihifo, Tonga",earthquake,9.1,8.1,0.12,20,reviewed,us,us
2021-11-06T07:12:36.484Z,-19.8184,-177.498,558.09,4.1,mb,,136,4.692,0.59,us,us7000fryc,2022-01-15T20:51:36.040Z,"280 km WNW of Haveluloto, Tonga",earthquake,15.3,10.1,0.135,15,reviewed,us,us
2021-11-05T19:08:52.284Z,-24.8304,179.8547,499.06,4.1,mb,,194,7.247,0.75,us,us7000ft1e,2022-01-15T20:51:46.040Z,"south of the Fiji Islands",earthquake,17,16.3,0.127,20,reviewed,us,us
2021-11-05T10:55:35.151Z,-30.1861,-177.6636,35,4.4,mb,,194,0.947,0.46,us,us7000ft16,2022-01-15T20:51:45.040Z,"Kermadec Islands, New Zealand",earthquake,15.6,2,0.162,11,reviewed,us,us
2021-11-05T10:05:51.163Z,-23.6201,-179.9727,548.74,4.3,mb,,104,5.912,0.48,us,us7000frnq,2022-01-15T20:51:34.040Z,"south of the Fiji Islands",earthquake,12.4,7.2,0.052,106,reviewed,us,us
2021-11-05T01:15:49.973Z,-23.109,-178.9184,427,4.5,mb,,134,6.045,1.12,us,us7000frkj,2022-01-15T20:51:33.040Z,"south of the Fiji Islands",earthquake,9.4,9.1,0.144,16,reviewed,us,us
2021-11-04T20:55:59.625Z,-30.1577,-179.0011,205.62,4.1,mb,,132,1.296,0.89,us,us7000fsra,2022-01-14T17:59:08.040Z,"",earthquake,13,9.4,0.166,10,reviewed,us,us
2021-11-04T14:35:55.453Z,-17.9225,168.1433,35,4.2,mb,,82,2.621,1.28,us,us7000fsqy,2022-01-14T17:59:07.040Z,"27 km SW of Port-Vila, Vanuatu",earthquake,6,2,0.132,18,reviewed,us,us
2021-11-04T13:12:13.451Z,-34.6227,178.9324,231.13,4.5,mb,,110,2.976,1.22,us,us7000frds,2022-01-14T17:58:59.040Z,"",earthquake,9.5,5.1,0.099,33,reviewed,us,us
2021-11-04T11:48:08.588Z,-24.0556,179.9912,526.47,4.4,mb,,128,5.511,0.63,us,us7000fsqw,2022-01-14T17:59:07.040Z,"south of the Fiji Islands",earthquake,14.4,14.1,0.123,19,reviewed,us,us
2021-11-04T11:18:51.687Z,-17.5286,-178.7996,523.65,4.2,mb,,117,3.009,0.92,us,us7000fsqu,2022-01-14T17:59:07.040Z,"208 km ENE of Levuka, Fiji",earthquake,17.1,5.8,0.152,12,reviewed,us,us
2021-11-04T09:27:52.230Z,-18.4407,-173.7576,43.7,4.5,mb,,81,4.889,1.2,us,us7000fsqs,2022-01-14T17:59:07.040Z,"33 km NE of Neiafu, Tonga",earthquake,7.6,10.1,0.221,9,reviewed,us,us
2021-11-04T06:10:19.048Z,-30.4281,-177.3829,10,4.2,mb,,178,1.252,0.62,us,us7000fsql,2022-01-14T17:59:07.040Z,"Kermadec Islands, New Zealand",earthquake,11.6,2,0.146,17,reviewed,us,us
2021-11-04T03:23:49.489Z,-22.4334,-179.5081,575.75,4.4,mb,,76,5.197,0.78,us,us7000frbb,2022-01-14T17:58:59.040Z,"south of the Fiji Islands",earthquake,12.9,6.7,0.085,40,reviewed,us,us
2021-11-03T18:25:33.487Z,-17.7875,-178.5769,520.54,4.2,mb,,120,3.211,0.75,us,us7000fsmr,2022-01-14T17:59:06.040Z,"225 km E of Levuka, Fiji",earthquake,14.9,9.3,0.112,24,reviewed,us,us
2021-11-03T17:47:26.613Z,-24.8476,179.8812,504.12,4.3,mb,,98,4.813,0.87,us,us7000fr76,2022-01-14T17:58:58.040Z,"south of the Fiji Islands",earthquake,14.2,7.5,0.137,15,reviewed,us,us
2021-11-03T16:22:06.306Z,-13.1086,168.7132,542.77,4,mb,,155,2.747,0.4,us,us7000fsmi,2022-01-14T17:59:06.040Z,"151 km NE of Sola, Vanuatu",earthquake,14.9,10.8,0.118,19,reviewed,us,us
2021-11-03T12:45:41.680Z,-18.4933,168.9294,227.04,5,mww,,80,3.45,0.56,us,us7000fr49,2022-01-14T17:58:57.040Z,"106 km SE of Port-Vila, Vanuatu",earthquake,8.7,6.5,0.089,12,reviewed,us,us
2021-11-03T07:26:30.328Z,-24.165,-175.8966,35,4.9,mb,,51,5.389,1.14,us,us7000fr2n,2022-01-14T17:58:56.040Z,"south of Tonga",earthquake,7.1,1.9,0.091,42,reviewed,us,us
2021-11-03T04:49:15.629Z,-24.1969,-175.5632,35,4.7,mb,,98,5.467,0.93,us,us7000fsm2,2022-01-14T17:59:06.040Z,"south of Tonga",earthquake,7,2,0.147,14,reviewed,us,us
2021-11-03T04:38:17.483Z,-24.2353,-175.7773,35,4.9,mb,,51,5.36,0.68,us,us7000fr1v,2022-01-14T17:58:56.040Z,"south of Tonga",earthquake,8,1.9,0.083,45,reviewed,us,us
2021-11-03T03:19:00.574Z,-24.4793,-175.9406,35,5.7,mww,,58,5.081,0.8,us,us7000fr0x,2022-01-14T17:58:56.040Z,"south of Tonga",earthquake,7.9,1.8,0.071,19,reviewed,us,us
2021-11-03T01:56:06.584Z,-17.6138,-174.8112,262.19,4.2,mb,,159,4.576,0.59,us,us7000fslz,2022-01-14T17:59:05.040Z,"144 km NW of Neiafu, Tonga",earthquake,13.7,9.4,0.136,15,reviewed,us,us
2021-11-03T01:33:39.492Z,-15.4194,-173.1105,10,4.2,mb,,139,1.976,0.76,us,us7000fsly,2022-01-14T17:59:05.040Z,"94 km NE of Hihifo, Tonga",earthquake,9.6,1.9,0.265,6,reviewed,us,us
2021-11-03T01:19:22.751Z,-20.7779,-178.4761,576.32,4.8,mb,,76,4.455,0.75,us,us7000fr07,2022-01-14T17:58:55.040Z,"Fiji region",earthquake,11.8,3.9,0.071,61,reviewed,us,us
2021-11-03T01:17:03.405Z,-29.4656,-176.1387,10,4.4,mb,,138,1.568,0.33,us,us7000fsm1,2022-01-14T17:59:06.040Z,"Kermadec Islands region",earthquake,15.1,1.8,0.24,5,reviewed,us,us
2021-11-02T16:12:12.507Z,-16.6016,-173.6002,10,4.7,mb,,124,3.2,0.7,us,us7000fqv5,2022-01-14T17:58:54.040Z,"74 km SSE of Hihifo, Tonga",earthquake,11.7,1.8,0.083,48,reviewed,us,us
2021-11-02T14:49:49.877Z,-15.9762,-173.6744,71.31,4.3,mb,,139,2.751,0.37,us,us7000frsk,2022-01-14T17:59:05.040Z,"13 km E of Hihifo, Tonga",earthquake,10.6,8.8,0.178,12,reviewed,us,us
2021-11-02T14:21:52.136Z,-30.2003,-177.0821,10,4.5,mb,,141,1.185,0.93,us,us7000frs9,2022-01-14T17:59:04.040Z,"Kermadec Islands, New Zealand",earthquake,7.8,1.7,0.163,12,reviewed,us,us
2021-11-02T14:11:23.119Z,-33.5295,-179.2507,35,4.5,mb,,124,4.403,0.84,us,us7000frs8,2022-01-14T17:59:04.040Z,"south of the Kermadec Islands",earthquake,6.3,2,0.164,12,reviewed,us,us
2021-11-02T03:38:54.478Z,-24.1409,-179.8249,513.35,4.1,mb,,92,6.665,0.55,us,us7000frrt,2022-01-14T17:59:04.040Z,"south of the Fiji Islands",earthquake,7.4,9,0.173,9,reviewed,us,us
2021-11-02T02:33:01.341Z,-22.8026,171.4629,10,4.7,mb,,125,3.713,0.67,us,us7000frrr,2022-01-14T17:59:04.040Z,"southeast of the Loyalty Islands",earthquake,9.7,1.9,0.147,14,reviewed,us,us
2021-11-02T02:28:07.681Z,-22.7728,171.6065,10,5.3,mww,,23,3.845,0.83,us,us7000fqp8,2022-01-14T17:58:52.040Z,"southeast of the Loyalty Islands",earthquake,7.7,1.7,0.089,12,reviewed,us,us
2021-11-02T02:25:55.837Z,-23.2269,179.696,551.48,4.6,mb,,85,5.667,0.58,us,us7000fqp4,2022-01-14T17:58:52.040Z,"south of the Fiji Islands",earthquake,11.5,10.2,0.087,39,reviewed,us,us
2021-11-02T01:33:34.615Z,-17.7027,-179.3624,632.6,4.1,mb,,122,2.464,0.49,us,us7000frrn,2022-01-14T17:59:04.040Z,"145 km ENE of Levuka, Fiji",earthquake,13.4,10.2,0.158,11,reviewed,us,us
2021-11-01T19:01:39.752Z,-18.0925,-178.0031,507.52,4.3,mb,,123,3.765,0.87,us,us7000frr4,2022-01-14T17:59:03.040Z,"283 km E of Levuka, Fiji",earthquake,10.4,6.9,0.087,37,reviewed,us,us
2021-11-01T15:49:54.521Z,-17.6469,-174.5388,176.34,4.6,mb,,81,4.566,0.84,us,us7000fqis,2022-01-14T17:58:50.040Z,"125 km NNW of Neiafu, Tonga",earthquake,7.1,4.2,0.044,156,reviewed,us,us
2021-11-01T15:14:40.096Z,-18.8487,-172.7968,10,4.6,mb,,95,5.007,1.24,us,us7000frqz,2022-01-14T17:59:03.040Z,"127 km E of Neiafu, Tonga",earthquake,7.4,1.6,0.122,23,reviewed,us,us
2021-11-01T13:48:49.507Z,-24.0371,-179.8132,505.8,4.6,mb,,118,5.472,0.67,us,us7000fqi4,2022-01-14T17:58:50.040Z,"south of the Fiji Islands",earthquake,10.8,6.6,0.068,67,reviewed,us,us
