2017.01.19,17:00,1.06287,1.06321,1.06133,1.06309,3338
2017.01.19,18:00,1.06307,1.06398,1.06168,1.06251,3007
2017.01.19,19:00,1.06250,1.06589,1.06242,1.06583,3217
2017.01.19,20:00,1.06584,1.06678,1.06535,1.06592,2906
2017.01.19,21:00,1.06590,1.06643,1.06563,1.06634,779
2017.01.19,22:00,1.06617,1.06648,1.06563,1.06571,956
2017.01.19,23:00,1.06582,1.06608,1.06549,1.06579,1469
2017.01.20,00:00,1.06578,1.06605,1.06509,1.06524,1528
2017.01.20,01:00,1.06522,1.06861,1.06522,1.06799,2692
2017.01.20,02:00,1.06800,1.06824,1.06734,1.06758,1702
2017.01.20,03:00,1.06760,1.06921,1.06760,1.06838,1930
2017.01.20,04:00,1.06837,1.06844,1.06769,1.06789,1252
2017.01.20,05:00,1.06786,1.06800,1.06698,1.06710,1460
2017.01.20,06:00,1.06709,1.06847,1.06709,1.06813,1749
2017.01.20,07:00,1.06812,1.06908,1.06698,1.06706,3203
2017.01.20,08:00,1.06705,1.06820,1.06595,1.06620,4127
2017.01.20,09:00,1.06619,1.06655,1.06408,1.06450,3828
2017.01.20,10:00,1.06447,1.06457,1.06263,1.06359,3389
2017.01.20,11:00,1.06357,1.06401,1.06273,1.06370,3022
2017.01.20,12:00,1.06373,1.06452,1.06247,1.06260,2793
2017.01.20,13:00,1.06264,1.06560,1.06239,1.06553,4118
2017.01.20,14:00,1.06552,1.06652,1.06505,1.06536,4436
2017.01.20,15:00,1.06537,1.06820,1.06535,1.06775,4598
2017.01.20,16:00,1.06774,1.06818,1.06626,1.06778,3925
2017.01.20,17:00,1.06777,1.06935,1.06622,1.06734,8060
2017.01.20,18:00,1.06729,1.06820,1.06648,1.06800,3597
2017.01.20,19:00,1.06799,1.07080,1.06789,1.07037,4200
2017.01.20,20:00,1.07039,1.07045,1.06882,1.06949,3016
2017.01.20,21:00,1.06948,1.07041,1.06907,1.06983,1066
2017.01.22,22:00,1.07002,1.07049,1.06937,1.07023,771
2017.01.22,23:00,1.07022,1.07155,1.07022,1.07113,2074
2017.01.23,00:00,1.07115,1.07286,1.07081,1.07224,2290
2017.01.23,01:00,1.07225,1.07434,1.07200,1.07429,2070
2017.01.23,02:00,1.07430,1.07447,1.07374,1.07439,2301
2017.01.23,03:00,1.07440,1.07485,1.07410,1.07426,1468
2017.01.23,04:00,1.07425,1.07445,1.07356,1.07358,1197
2017.01.23,05:00,1.07355,1.07470,1.07335,1.07469,1783
2017.01.23,06:00,1.07471,1.07536,1.07387,1.07407,2565
2017.01.23,07:00,1.07406,1.07526,1.07385,1.07410,3550
2017.01.23,08:00,1.07409,1.07481,1.07244,1.07265,3788
2017.01.23,09:00,1.07264,1.07317,1.07214,1.07245,2825
2017.01.23,10:00,1.07243,1.07436,1.07243,1.07364,2711
2017.01.23,11:00,1.07368,1.07375,1.07249,1.07278,2845
2017.01.23,12:00,1.07281,1.07425,1.07260,1.07333,2806
2017.01.23,13:00,1.07330,1.07364,1.07080,1.07289,4161
2017.01.23,14:00,1.07288,1.07320,1.07050,1.07242,6075
2017.01.23,15:00,1.07239,1.07507,1.07239,1.07469,5502
2017.01.23,16:00,1.07464,1.07470,1.07257,1.07384,4847
2017.01.23,17:00,1.07385,1.07407,1.07186,1.07255,3133
2017.01.23,18:00,1.07256,1.07356,1.07238,1.07346,1992
2017.01.23,19:00,1.07345,1.07483,1.07345,1.07448,1957
2017.01.23,20:00,1.07446,1.07503,1.07400,1.07420,1227
2017.01.23,21:00,1.07425,1.07679,1.07413,1.07633,1770
2017.01.23,22:00,1.07634,1.07710,1.07601,1.07709,971
2017.01.23,23:00,1.07710,1.07710,1.07568,1.07578,1095
2017.01.24,00:00,1.07577,1.07605,1.07528,1.07587,1662
2017.01.24,01:00,1.07586,1.07587,1.07439,1.07534,2427
2017.01.24,02:00,1.07530,1.07655,1.07528,1.07573,1664
2017.01.24,03:00,1.07572,1.07695,1.07545,1.07584,1909
2017.01.24,04:00,1.07583,1.07613,1.07480,1.07499,1845
2017.01.24,05:00,1.07498,1.07584,1.07470,1.07537,1612
2017.01.24,06:00,1.07534,1.07555,1.07364,1.07398,1937
2017.01.24,07:00,1.07397,1.07484,1.07326,1.07372,3163
2017.01.24,08:00,1.07364,1.07516,1.07356,1.07463,3633
2017.01.24,09:00,1.07461,1.07503,1.07336,1.07389,4180
2017.01.24,10:00,1.07391,1.07426,1.07272,1.07283,2928
2017.01.24,11:00,1.07280,1.07429,1.07239,1.07419,2769
2017.01.24,12:00,1.07417,1.07463,1.07380,1.07407,2873
2017.01.24,13:00,1.07406,1.07555,1.07390,1.07463,3266
2017.01.24,14:00,1.07461,1.07650,1.07418,1.07600,4210
2017.01.24,15:00,1.07601,1.07734,1.07476,1.07507,4596
2017.01.24,16:00,1.07510,1.07568,1.07450,1.07469,3634
2017.01.24,17:00,1.07472,1.07596,1.07467,1.07552,2033
2017.01.24,18:00,1.07551,1.07568,1.07324,1.07335,2346
2017.01.24,19:00,1.07331,1.07332,1.07204,1.07208,2015
2017.01.24,20:00,1.07214,1.07320,1.07190,1.07315,1598
2017.01.24,21:00,1.07316,1.07322,1.07283,1.07298,673
2017.01.24,22:00,1.07283,1.07327,1.07261,1.07300,724
2017.01.24,23:00,1.07302,1.07318,1.07224,1.07269,800
2017.01.25,00:00,1.07270,1.07326,1.07221,1.07298,1693
2017.01.25,01:00,1.07297,1.07337,1.07204,1.07281,2121
2017.01.25,02:00,1.07282,1.07365,1.07254,1.07293,2025
2017.01.25,03:00,1.07294,1.07316,1.07258,1.07300,1651
2017.01.25,04:00,1.07299,1.07358,1.07291,1.07293,1579
2017.01.25,05:00,1.07292,1.07292,1.07222,1.07249,1564
2017.01.25,06:00,1.07248,1.07250,1.07200,1.07201,1420
2017.01.25,07:00,1.07200,1.07255,1.07100,1.07115,2887
2017.01.25,08:00,1.07121,1.07313,1.07119,1.07285,3907
2017.01.25,09:00,1.07284,1.07533,1.07233,1.07484,4330
2017.01.25,10:00,1.07482,1.07531,1.07405,1.07521,2485
2017.01.25,11:00,1.07519,1.07550,1.07463,1.07510,1957
2017.01.25,12:00,1.07509,1.07685,1.07436,1.07443,4085
2017.01.25,13:00,1.07442,1.07469,1.07342,1.07433,3472
2017.01.25,14:00,1.07434,1.07440,1.07186,1.07255,4713
2017.01.25,15:00,1.07256,1.07437,1.07241,1.07394,4183
2017.01.25,16:00,1.07395,1.07517,1.07305,1.07415,3822
2017.01.25,17:00,1.07416,1.07435,1.07238,1.07362,2276
2017.01.25,18:00,1.07363,1.07387,1.07235,1.07247,2547
2017.01.25,19:00,1.07245,1.07401,1.07187,1.07397,1785
2017.01.25,20:00,1.07395,1.07513,1.07348,1.07506,2131
2017.01.25,21:00,1.07507,1.07530,1.07453,1.07458,1097
2017.01.25,22:00,1.07459,1.07540,1.07443,1.07486,775
2017.01.25,23:00,1.07480,1.07525,1.07453,1.07511,944
2017.01.26,00:00,1.07512,1.07636,1.07503,1.07613,1884
2017.01.26,01:00,1.07615,1.07642,1.07562,1.07575,1754
2017.01.26,02:00,1.07577,1.07596,1.07526,1.07558,1495
2017.01.26,03:00,1.07560,1.07610,1.07530,1.07555,1455
2017.01.26,04:00,1.07554,1.07580,1.07521,1.07554,1347
2017.01.26,05:00,1.07558,1.07593,1.07517,1.07544,1302
2017.01.26,06:00,1.07543,1.07553,1.07383,1.07406,1870
2017.01.26,07:00,1.07403,1.07457,1.07277,1.07296,3130
2017.01.26,08:00,1.07292,1.07425,1.07249,1.07382,3628
2017.01.26,09:00,1.07383,1.07423,1.07147,1.07196,3705
2017.01.26,10:00,1.07197,1.07258,1.07114,1.07195,3197
2017.01.26,11:00,1.07194,1.07319,1.07181,1.07299,2506
2017.01.26,12:00,1.07300,1.07314,1.07066,1.07094,3493
2017.01.26,13:00,1.07096,1.07110,1.06874,1.06956,5106
2017.01.26,14:00,1.06957,1.07032,1.06717,1.06844,4848
2017.01.26,15:00,1.06845,1.06913,1.06684,1.06699,4920
2017.01.26,16:00,1.06700,1.06723,1.06561,1.06678,3515
2017.01.26,17:00,1.06677,1.06869,1.06658,1.06853,1984
2017.01.26,18:00,1.06852,1.06993,1.06836,1.06947,2803
2017.01.26,19:00,1.06945,1.07027,1.06901,1.06964,1693
2017.01.26,20:00,1.06967,1.06970,1.06731,1.06742,2154
2017.01.26,21:00,1.06740,1.06817,1.06613,1.06806,1652
2017.01.26,22:00,1.06815,1.06833,1.06732,1.06787,967
2017.01.26,23:00,1.06786,1.06825,1.06734,1.06822,1192
2017.01.27,00:00,1.06821,1.06854,1.06783,1.06816,1682
2017.01.27,01:00,1.06814,1.06854,1.06711,1.06813,2642
2017.01.27,02:00,1.06812,1.06873,1.06773,1.06791,1969
2017.01.27,03:00,1.06793,1.06805,1.06714,1.06737,1629
2017.01.27,04:00,1.06738,1.06758,1.06708,1.06730,1404
2017.01.27,05:00,1.06729,1.06736,1.06669,1.06705,1785
2017.01.27,06:00,1.06703,1.06718,1.06597,1.06633,2224
2017.01.27,07:00,1.06634,1.06740,1.06570,1.06724,2960
2017.01.27,08:00,1.06726,1.06831,1.06703,1.06797,3271
2017.01.27,09:00,1.06796,1.06970,1.06792,1.06920,2975
2017.01.27,10:00,1.06915,1.06936,1.06743,1.06812,2734
2017.01.27,11:00,1.06811,1.06959,1.06795,1.06922,2067
2017.01.27,12:00,1.06923,1.06939,1.06694,1.06733,2410
2017.01.27,13:00,1.06734,1.07071,1.06721,1.06968,5305
2017.01.27,14:00,1.06969,1.07234,1.06963,1.07011,5429
2017.01.27,15:00,1.07007,1.07137,1.06985,1.07047,4179
2017.01.27,16:00,1.07053,1.07072,1.06881,1.06881,3149
2017.01.27,17:00,1.06883,1.06913,1.06781,1.06813,1846
2017.01.27,18:00,1.06811,1.06916,1.06776,1.06884,1606
2017.01.27,19:00,1.06885,1.06982,1.06877,1.06976,1049
2017.01.27,20:00,1.06977,1.06978,1.06901,1.06946,1088
2017.01.27,21:00,1.06943,1.06977,1.06919,1.06966,897
2017.01.29,22:00,1.07183,1.07186,1.07098,1.07127,823
2017.01.29,23:00,1.07126,1.07172,1.07067,1.07157,1852
2017.01.30,00:00,1.07158,1.07256,1.07144,1.07216,1998
2017.01.30,01:00,1.07217,1.07389,1.07217,1.07355,2291
2017.01.30,02:00,1.07354,1.07354,1.07290,1.07317,932
2017.01.30,03:00,1.07318,1.07369,1.07289,1.07305,1048
2017.01.30,04:00,1.07307,1.07338,1.07278,1.07280,1035
2017.01.30,05:00,1.07281,1.07305,1.07221,1.07230,1273
2017.01.30,06:00,1.07229,1.07241,1.07180,1.07195,1379
2017.01.30,07:00,1.07194,1.07195,1.06971,1.06988,2439
2017.01.30,08:00,1.06987,1.07005,1.06915,1.06951,3481
2017.01.30,09:00,1.06953,1.06960,1.06855,1.06941,2569
2017.01.30,10:00,1.06942,1.06984,1.06887,1.06914,2121
2017.01.30,11:00,1.06915,1.06926,1.06546,1.06600,2882
2017.01.30,12:00,1.06598,1.06639,1.06248,1.06280,4480
2017.01.30,13:00,1.06285,1.06434,1.06188,1.06432,4633
2017.01.30,14:00,1.06430,1.06580,1.06386,1.06580,3676
2017.01.30,15:00,1.06581,1.06911,1.06518,1.06866,4346
2017.01.30,16:00,1.06864,1.06975,1.06781,1.06785,3648
2017.01.30,17:00,1.06787,1.07080,1.06766,1.06917,2871
2017.01.30,18:00,1.06918,1.06969,1.06835,1.06907,1771
2017.01.30,19:00,1.06906,1.06938,1.06846,1.06929,1524
2017.01.30,20:00,1.06928,1.06986,1.06890,1.06932,1563
2017.01.30,21:00,1.06931,1.06982,1.06918,1.06923,762
2017.01.30,22:00,1.06915,1.07009,1.06905,1.06997,1024
2017.01.30,23:00,1.06996,1.07074,1.06996,1.07063,1308
2017.01.31,00:00,1.07064,1.07076,1.06939,1.06958,1714
2017.01.31,01:00,1.06959,1.06983,1.06913,1.06913,1530
2017.01.31,02:00,1.06914,1.07044,1.06896,1.07039,2061
2017.01.31,03:00,1.07038,1.07113,1.06933,1.06961,2970
2017.01.31,04:00,1.06964,1.07025,1.06913,1.06948,1549
2017.01.31,05:00,1.06949,1.07017,1.06939,1.06983,1216
2017.01.31,06:00,1.06984,1.07032,1.06899,1.06914,1441
2017.01.31,07:00,1.06911,1.06992,1.06834,1.06984,3148
2017.01.31,08:00,1.06982,1.07236,1.06958,1.06974,4777
2017.01.31,09:00,1.06973,1.07112,1.06897,1.07094,3821
2017.01.31,10:00,1.07098,1.07178,1.06984,1.06998,3570
2017.01.31,11:00,1.06996,1.07508,1.06979,1.07492,4167
2017.01.31,12:00,1.07491,1.07636,1.07463,1.07472,4810
2017.01.31,13:00,1.07471,1.07616,1.07414,1.07540,4605
2017.01.31,14:00,1.07539,1.07934,1.07474,1.07904,5674
2017.01.31,15:00,1.07899,1.08090,1.07782,1.08084,5724
2017.01.31,16:00,1.08082,1.08108,1.07806,1.07917,4695
2017.01.31,17:00,1.07913,1.07956,1.07707,1.07822,2957
2017.01.31,18:00,1.07825,1.07944,1.07814,1.07910,1959
2017.01.31,19:00,1.07912,1.08084,1.07885,1.08031,2188
2017.01.31,20:00,1.08026,1.08031,1.07850,1.07948,1994
2017.01.31,21:00,1.07945,1.07987,1.07909,1.07971,971
2017.01.31,22:00,1.07960,1.07967,1.07900,1.07949,896
2017.01.31,23:00,1.07947,1.08033,1.07947,1.07995,1294
2017.02.01,00:00,1.07992,1.07992,1.07882,1.07945,1958
2017.02.01,01:00,1.07943,1.07950,1.07867,1.07917,1637
2017.02.01,02:00,1.07919,1.07968,1.07880,1.07946,1473
2017.02.01,03:00,1.07945,1.07968,1.07902,1.07911,1117
2017.02.01,04:00,1.07912,1.07924,1.07865,1.07893,1210
2017.02.01,05:00,1.07892,1.07912,1.07861,1.07892,971
2017.02.01,06:00,1.07893,1.07897,1.07757,1.07779,1816
2017.02.01,07:00,1.07780,1.07860,1.07734,1.07804,2945
2017.02.01,08:00,1.07794,1.07971,1.07778,1.07960,2894
2017.02.01,09:00,1.07959,1.07978,1.07831,1.07831,2788
2017.02.01,10:00,1.07832,1.08015,1.07800,1.08013,2454
2017.02.01,11:00,1.08014,1.08014,1.07896,1.08005,2609
2017.02.01,12:00,1.08003,1.08060,1.07869,1.07869,2621
2017.02.01,13:00,1.07870,1.07920,1.07588,1.07590,4653
2017.02.01,14:00,1.07587,1.07616,1.07492,1.07570,3617
2017.02.01,15:00,1.07571,1.07600,1.07352,1.07566,4702
2017.02.01,16:00,1.07567,1.07583,1.07464,1.07549,3364
2017.02.01,17:00,1.07546,1.07586,1.07457,1.07515,1991
2017.02.01,18:00,1.07513,1.07525,1.07347,1.07350,2027
2017.02.01,19:00,1.07350,1.07880,1.07292,1.07749,7805
2017.02.01,20:00,1.07745,1.07786,1.07635,1.07684,2947
2017.02.01,21:00,1.07682,1.07711,1.07616,1.07659,903
2017.02.01,22:00,1.07659,1.07696,1.07616,1.07657,702
