Date(UTC),UnixTimeStamp,Value
3/7/2016,1457308800,1218
3/8/2016,1457395200,1242
3/9/2016,1457481600,1279
3/10/2016,1457568000,1222
3/11/2016,1457654400,1211
3/12/2016,1457740800,1385
3/13/2016,1457827200,1392
3/14/2016,1457913600,1501
3/15/2016,1458000000,1318
3/16/2016,1458086400,1316
3/17/2016,1458172800,1421
3/18/2016,1458259200,1403
3/19/2016,1458345600,1494
3/20/2016,1458432000,1446
3/21/2016,1458518400,1498
3/22/2016,1458604800,1514
3/23/2016,1458691200,1529
3/24/2016,1458777600,1862
3/25/2016,1458864000,1621
3/26/2016,1458950400,1538
3/27/2016,1459036800,1261
3/28/2016,1459123200,1568
3/29/2016,1459209600,1389
3/30/2016,1459296000,1572
3/31/2016,1459382400,1405
4/1/2016,1459468800,1493
4/2/2016,1459555200,1235
4/3/2016,1459641600,1245
4/4/2016,1459728000,1502
4/5/2016,1459814400,1528
4/6/2016,1459900800,1337
4/7/2016,1459987200,1404
4/8/2016,1460073600,1541
4/9/2016,1460160000,1318
4/10/2016,1460246400,1281
4/11/2016,1460332800,1262
4/12/2016,1460419200,1451
4/13/2016,1460505600,1477
4/14/2016,1460592000,1406
4/15/2016,1460678400,1412
4/16/2016,1460764800,1215
4/17/2016,1460851200,1917
4/18/2016,1460937600,1351
4/19/2016,1461024000,1317
4/20/2016,1461110400,1359
4/21/2016,1461196800,1504
4/22/2016,1461283200,1291
4/23/2016,1461369600,1270
4/24/2016,1461456000,1433
4/25/2016,1461542400,1399
4/26/2016,1461628800,1344
4/27/2016,1461715200,1314
4/28/2016,1461801600,1408
4/29/2016,1461888000,1423
4/30/2016,1461974400,1588
5/1/2016,1462060800,1681
5/2/2016,1462147200,1480
5/3/2016,1462233600,1446
5/4/2016,1462320000,1498
5/5/2016,1462406400,1486
5/6/2016,1462492800,1625
5/7/2016,1462579200,1375
5/8/2016,1462665600,1530
5/9/2016,1462752000,1460
5/10/2016,1462838400,1481
5/11/2016,1462924800,1559
5/12/2016,1463011200,1679
5/13/2016,1463097600,1674
5/14/2016,1463184000,1683
5/15/2016,1463270400,1540
5/16/2016,1463356800,1491
5/17/2016,1463443200,1515
5/18/2016,1463529600,1689
5/19/2016,1463616000,1576
5/20/2016,1463702400,1677
5/21/2016,1463788800,1673
5/22/2016,1463875200,1494
5/23/2016,1463961600,1568
5/24/2016,1464048000,1528
5/25/2016,1464134400,1670
5/26/2016,1464220800,1733
5/28/2016,1464393600,2436
5/27/2016,1464307200,1727
5/29/2016,1464480000,1675
5/30/2016,1464566400,1543
5/31/2016,1464652800,1594
6/1/2016,1464739200,1562
6/2/2016,1464825600,1453
6/3/2016,1464912000,1429
6/4/2016,1464998400,1409
6/5/2016,1465084800,1396
6/6/2016,1465171200,1426
6/7/2016,1465257600,1693
6/8/2016,1465344000,1437
6/9/2016,1465430400,1477
6/10/2016,1465516800,1437
6/11/2016,1465603200,1382
6/12/2016,1465689600,1463
6/13/2016,1465776000,1599
6/14/2016,1465862400,1713
6/15/2016,1465948800,1523
6/16/2016,1466035200,1604
6/17/2016,1466121600,2138
6/18/2016,1466208000,2044
6/19/2016,1466294400,1624
6/20/2016,1466380800,1709
6/21/2016,1466467200,1629
6/22/2016,1466553600,1614
6/24/2016,1466726400,1638
6/23/2016,1466640000,1513
6/25/2016,1466812800,1415
6/26/2016,1466899200,1453
6/27/2016,1466985600,1410
6/28/2016,1467072000,1482
6/29/2016,1467158400,1792
6/30/2016,1467244800,2367
7/1/2016,1467331200,1380
7/2/2016,1467417600,1382
7/3/2016,1467504000,1404
7/4/2016,1467590400,1415
7/5/2016,1467676800,1470
7/6/2016,1467763200,1409
7/7/2016,1467849600,1414
7/8/2016,1467936000,1581
7/9/2016,1468022400,1417
7/10/2016,1468108800,1407
7/11/2016,1468195200,1421
7/12/2016,1468281600,1567
